1.0927982866278968e-10,2.932253824769635e-11,2.944314108852476e-11,2.956390797457233e-11,2.968464871863423e-11,2.980529945406132e-11,2.9925846688824606e-11,3.004629423198454e-11,3.016665025523586e-11,3.028691986540615e-11,3.0407109069377286e-11,3.052722386118746e-11,3.06472696625853e-11,3.0767251307900907e-11,3.0887173263568177e-11,3.100703985707339e-11,3.112685540695033e-11,3.124662454188233e-11,3.136635269850063e-11,3.148604666505334e-11,3.16057154030698e-11,3.1725368626815876e-11,3.184502141870896e-11,3.196468800488332e-11,3.2084370276322317e-11,3.220403952813842e-11,3.2323619328929456e-11,3.244305746832045e-11,3.256250463411302e-11
2.396650168343814e-9,5.770797238422559e-10,5.792804790959692e-10,5.814865628883965e-10,5.836967247380097e-10,5.859160972360387e-10,5.881543564332735e-10,5.904422706288085e-10,5.929885542837571e-10,5.949280092460493e-10,5.925010777138496e-10,5.939790301677843e-10,5.928846119954655e-10,5.93452375447365e-10,5.932646583595819e-10,5.93077043886651e-10,5.936448132790866e-10,5.925504175458918e-10,5.940285216009148e-10,5.916015682917417e-10,5.935413971434373e-10,5.960879863451988e-10,5.983762702652652e-10,6.006148289409973e-10,6.028339802353003e-10,6.050425031721082e-10,6.072439073090692e-10,6.094406471007015e-10,6.116366987529629e-10
-2.9611340699289615e-10,-7.263805266385019e-11,-7.263816798236814e-11,-7.263826702892844e-11,-7.263836202659473e-11,-7.263845895184384e-11,-7.263855999938095e-11,-7.263866530376957e-11,-7.263877412654838e-11,-7.2638885556233e-11,-7.26389987897704e-11,-7.263911320147005e-11,-7.263922833451702e-11,-7.26393438611824e-11,-7.26394595446447e-11,-7.26395752074604e-11,-7.263969071003927e-11,-7.263980593998578e-11,-7.263992081310076e-11,-7.264003528308549e-11,-7.264014935993642e-11,-7.264026312980415e-11,-7.264037676804731e-11,-7.264049054376711e-11,-7.264060490316476e-11,-7.264072067320991e-11,-7.264083872143166e-11,-7.264095831491681e-11,-7.264107439564701e-11
1.3401234345822122e-10,3.3255819422236884e-11,3.0600162293793964e-11,2.794345555208613e-11,2.528621921309746e-11,2.2628525850441754e-11,1.9970346616741463e-11,1.7311645882806595e-11,1.4652394491571096e-11,1.1992623331543324e-11,9.332388029978722e-12,6.671711482065662e-12,4.010612886230415e-12,1.3491098752403766e-12,-1.312780184079617e-12,-3.975041295366591e-12,-6.637658451918713e-12,-9.300617259303322e-12,-1.1963905040160592e-11,-1.462750950842216e-11,-1.729141651711058e-11,-1.9955580579006288e-11,-2.2619981889031137e-11,-2.52846602434536e-11,-2.7949659773335783e-11,-3.0615017603967856e-11,-3.3280695446370505e-11,-3.594637858757513e-11,-3.861155035134831e-11
1.6268202914875865e-9,3.513778214707112e-10,3.0023170584631216e-10,2.489820107505812e-10,1.9758901324764617e-10,1.4596747320799497e-10,9.39080726166355e-11,4.0702655600027485e-11,-1.8489386447854395e-11,-6.359575365620324e-11,-7.396016134262012e-12,-4.178523384199897e-11,-1.6492451332313202e-11,-2.9760393835078394e-11,-2.5500238681780282e-11,-2.124234942092335e-11,-3.4510041533530464e-11,-9.21697176153771e-12,-4.360819372344601e-11,1.2594745113370319e-11,-3.251577916023534e-11,-9.170869404960193e-11,-1.449167974731746e-10,-1.9698232028450176e-10,-2.486126600807631e-10,-3.000162715102708e-10,-3.512767838649611e-10,-4.0243402026395974e-10,-4.535332977966547e-10
6.8698725654919054e-9,1.68524564216681e-9,1.685245862216824e-9,1.6852459216786621e-9,1.6852458967933077e-9,1.6852458273926109e-9,1.6852457376439733e-9,1.6852456422399414e-9,1.6852455495947487e-9,1.6852454642615981e-9,1.6852453885835852e-9,1.6852453236740778e-9,1.6852452699915745e-9,1.6852452276449895e-9,1.6852451965470128e-9,1.6852451764836651e-9,1.6852451671397572e-9,1.6852451681006994e-9,1.6852451788482717e-9,1.6852451987651927e-9,1.6852452271670015e-9,1.6852452633841594e-9,1.6852453069797964e-9,1.6852453581379542e-9,1.685245418439279e-9,1.6852454935123852e-9,1.6852455976172672e-9,1.685245759419565e-9,1.6852460605229779e-9
-1.4504858733865133e-11,-2.200313441901768e-12,-1.7718860120407077e-12,-1.4020690145168571e-12,-1.0834490290175044e-12,-8.385035277489457e-13,-6.581528695106894e-13,-5.169246724529928e-13,-3.907944179253485e-13,-2.646120204321257e-13,-1.3180327360644788e-13,9.59544682067362e-15,1.6029692285423836e-13,3.212658962866653e-13,4.938573420080945e-13,6.79071747351062e-13,8.763717366013479e-13,1.0825529176099015e-12,1.2914565215378966e-12,1.4958471658290812e-12,1.6931252935016951e-12,1.8952879541948713e-12,2.1382660036354463e-12,2.4802091498560434e-12,2.9746169607789316e-12,3.626722523170856e-12,4.371856221649979e-12,5.123692417188128e-12,6.230723904048664e-12
1.315806532820308e-11,3.2831763715064112e-12,3.3156691908497144e-12,3.350776891593759e-12,3.3878491966271847e-12,3.4257044000124654e-12,3.4632058854255823e-12,3.4990624749526028e-12,3.5315644779286363e-12,3.5582461074421786e-12,3.5761073076409794e-12,3.5826627184486863e-12,3.576294422478253e-12,3.556100887973167e-12,3.521829115229187e-12,3.473861044694405e-12,3.413207279009479e-12,3.341427902018859e-12,3.2603750354051233e-12,3.1716651884061295e-12,3.075912585242263e-12,2.972236059677964e-12,2.857483844222752e-12,2.7262946970026472e-12,2.573103477409326e-12,2.393186765428505e-12,2.177433897888976e-12,1.898625938766264e-12,1.4698564396041856e-12
-3.0080383297739833e-12,-7.417972572074217e-13,-7.438538756561756e-13,-7.460360680999781e-13,-7.545487991614138e-13,-7.691845643022984e-13,-7.877786631979849e-13,-8.081253715047389e-13,-8.285842582351774e-13,-8.481464831535829e-13,-8.663224085956403e-13,-8.829964394167282e-13,-8.982918642328046e-13,-9.124592629571458e-13,-9.257928524187436e-13,-9.385710748100392e-13,-9.510170878928513e-13,-9.632770459390138e-13,-9.754157686549775e-13,-9.874287182277427e-13,-9.99265539142615e-13,-1.0108558631438477e-12,-1.0221333869265368e-12,-1.0330499090862105e-12,-1.0436122279328162e-12,-1.0540569672015675e-12,-1.0653329315486957e-12,-1.0798653094514192e-12,-1.1030957442425883e-12
6.298962913113131e-13,2.87942789595029e-13,3.9591679543698287e-13,4.321169899739281e-13,4.123582528766414e-13,3.675595592290316e-13,3.184350123749828e-13,2.7427702506479496e-13,2.3802806172053403e-13,2.0606225848618936e-13,1.74278817324721e-13,1.4282556125321967e-13,1.118133567696434e-13,8.115152784975928e-14,5.0688452941022263e-14,2.0382997052017703e-14,-9.50032873389259e-15,-3.8182345206163486e-14,-6.4162859475106e-14,-8.50677066064332e-14,-9.798407667890088e-14,-1.0434997050021427e-13,-1.0726852500353325e-13,-1.1003936371345488e-13,-1.2410927058982487e-13,-1.7241007843047715e-13,-2.849491500957837e-13,-4.848278405446536e-13,-8.175852631096731e-13
